# Created by Octave 4.0.0, Mon Apr 09 11:23:54 2018 MST <gesposito@rabbit>
# name: t2_hon
# type: matrix
# rows: 755
# columns: 2
 1.285988483685224 0.2572942
 0.3427918491715858 0.2212355
 -0.6713313161876021 0.1979035
 -0.3047038659302925 0.2348098
 -0.09549274255156065 0.2875989
 0.2180094786729896 0.1956048
 -0.009451795841201234 0.2125112
 -0.1892863903085395 0.1821847
 0.7984969469234329 0.2215846
 -0.6973895014607435 0.3234406
 0.2374394529395004 0.3677381
 0.514383692131827 0.2072322
 0.3975014196479289 0.1577039
 0.6820765441455086 0.228209
 0.4159969745674555 0.3427834
 -0.4360189573459656 0.248949
 -1.393025266596218 0.3981366
 -2.93511337979779 0.7342487
 3.195061193544896 0.7645932
 -4.494153533299428 0.6076779000000001
 1.620442505453415 0.5259485
 0.7565059511801493 0.5025255
 0.502411575562701 0.3444386
 -0.3413311916474284 0.4240564
 -1.051763250154681 0.4225695
 1.009996908172734 0.3813545
 0.05075111652456066 0.3105919
 -0.7399034015003585 0.3653449
 1.012043315453901 0.3706287
 -1.573078454798883 0.3282042
 0.8407617504051846 0.3523787
 0.1507992359505436 0.2553036
 -0.7899210078992164 0.2502819
 0.6824568446406991 0.299793
 0.2681497666103844 0.3244208
 -0.3963142772218425 0.2665887
 -1.258938463087924 0.4888110999999999
 -0.4481564473416295 0.2667752
 -0.2492729538844982 0.4579796
 -1.694034504261064 0.5708795
 -0.03203416978110105 0.5554409
 -1.308569016462652 0.3898497
 -1.335775072713557 0.4357563
 0.5980210938349431 0.3452374
 1.110517885744786 0.439736
 -0.03166561114629633 0.3315389
 3.395094784191927 0.3812519
 1.339101771734649 0.3701708
 -0.1727993494612743 0.2591368
 0.4645057053418093 0.2981565
 2.018774603815484 0.3084548
 0.03955696202530858 0.3304601
 0.2073255010366213 0.1761301
 -0.8541914978148725 0.3656215
 -1.60224314039655 0.3543943
 -0.3339067084893234 0.6011442
 -2.969999999999999 1.2645997
 0.402934187416056 0.5948011000000001
 1.111111111111109 0.4649106
 -0.1011429149388172 0.3632975
 3.334340687015214 0.4416131
 -0.1742328912980416 0.4108626
 -0.6188358151228008 0.1901753
 -0.1267303567946924 0.2452245
 1.043800604819035 0.2515945
 -0.2905850445563707 0.3129066
 -0.009681479330046584 0.2922044
 0.8811852425680361 0.2448775
 -0.3077810906992336 0.2466397
 -0.3086122094705306 0.1940571
 0.2128071193654467 0.2224118
 1.098473801885871 0.2456125
 -0.619254958877601 0.3272162
 0.1271145008311427 0.2755436
 0.3693623639191385 0.2305808
 -0.4782354089400693 0.3471668
 -0.6584766584766601 0.2443823
 1.859912940245346 0.2297949
 -0.8625702655553408 0.2423811
 1.403235236795944 0.2560713
 0.7481296758104748 0.3408642
 0.2277255906632459 0.2561656
 -0.9189086775293662 0.3134552
 -0.1258470474346519 0.5749398
 0.144955546965589 0.372506
 0.3858769052672252 0.1144656
 -0.3355704697986523 0.2785131
 0.2406159769008662 0.3264531
 -0.7795207391011474 0.2479791
 -0.9766947103761638 0.2702815
 1.722124927028601 0.3552293
 -0.3538976566236158 0.2298449
 -0.3591187032903082 0.2711874
 -0.2056807051909831 0.2464636
 -0.3915426781519102 0.2812836
 -2.034506831554794 0.5553724
 0.6508033353670943 0.5749664999999999
 -0.9655033692044734 0.5086055
 2.310036370785407 0.7361232
 -1.813819577735125 0.3747074
 -0.2546772455676414 0.5489029
 -0.1168224299065465 0.3062604
 1.194986884290284 0.2552226
 0.2579042888527998 0.3650299
 -0.2097835415276045 0.07938580000000001
 0.09594166746617511 0.1435086
 0.1330798479087458 0.2013709
 -0.8918406072106375 0.2225209
 -0.4804458537522822 0.2079409
 0.9348553434363203 0.3324281
 0.7501948558066992 0.2553659
 0.09790483649891749 0.2321637
 -1.30296399443008 0.3420518
 -1.491192954363486 0.4027218
 -0.4047763610605055 0.3130699
 -0.07053607416363683 0.3146672
 -2.656641604010031 0.2947679
 1.438257653585362 0.5441967
 0.9863980895026505 0.4790444
 -1.107498475919532 0.3407152
 0.7854225573358468 0.4952485
 -0.2478826688700629 0.3042195
 -0.3260648053800768 0.3180565
 -1.127280180364823 0.2338845
 1.819121447028429 0.3237134
 -0.8284749923289376 0.5037674
 0.05106209150326507 0.4484546
 2.188335478760282 0.6590985
 0.6653620352250417 0.5385822
 -1.119842829076622 0.3776914
 0.6998521439132516 0.3724871
 0.8457075425312217 0.5016264
 -0.5162672900837728 0.3642428
 0.5247524752475259 0.3431608
 2.474062250598567 0.3658256
 -0.5235602094240898 0.4035854
 1.125385917737287 0.5024618
 0.7791195948578079 0.4377599
 0.459462046520536 0.5187697
 0.7021539045450184 0.5970993
 0.5097706032285396 0.4035154
 1.064631618616917 0.4420577
 -2.620370370370369 1.5114162
 -0.6423161729460278 0.7816496000000001
 0.9479136128212634 0.6473499
 0.5500868558193333 0.4838555
 -1.018349505235856 0.7907929
 -1.208694804561857 0.5563440000000001
 2.181256635459903 0.8206880000000001
 0.6521739130434762 0.4190103
 1.294559099437157 0.5306279
 0.2781641168289397 0.2946766
 -0.324615099239468 0.388154
 1.014084507042252 0.3097676
 1.066988309519397 0.3561147
 -0.6327372764786774 0.3139296
 -0.5291488002919427 0.2797118
 -0.1839757152055824 0.2784672
 0.8350343291890941 0.2021387
 0.5893728704300585 0.2646719
 1.230965624145158 0.4204982
 0.457030199838687 0.5403513999999999
 0.8412385895829713 0.288804
 0.8930166101089481 0.3116928
 -0.2311727571796969 0.2192894
 -0.08078269455165911 0.2355663
 0.07173601147776031 0.21341
 0.6294964028777004 0.2467774
 -0.7520792780038881 0.2220061
 -0.05351886540005554 0.2479358
 1.551569506726461 0.2363174
 -0.7670604831599405 0.2324099
 -0.1607717041800577 0.3321659
 1.117967981397013 0.2509973
 -0.7995025317580097 0.2760445
 0.03568879371877788 0.2072344
 -0.4181122675918502 0.2149564
 0.8386118297796393 0.209905
 0.7109628719388994 0.3457792
 -0.40873119401687 0.1766496
 0.1835343471421026 0.2089017
 0.7504363001745196 0.2586235
 -0.07765984985762656 0.2206968
 -0.6555114714507425 0.2562685
 -0.3382187147688844 0.2861729
 0.1491228070175454 0.4900196999999999
 -0.6578947368421052 0.3658026
 1.038549551135357 0.2965438
 0.504962563120319 0.326496
 -0.4343293954134816 0.2988576
 -0.1223669259680103 0.2719104
 0.1834702079329093 0.305408
 0.6239015817223269 0.2622351
 -0.6335239771227442 0.3238399
 0.3001412429378561 0.2999394
 0.1760873393203054 0.3335889
 -0.4486671945104294 0.2672818
 0.8776549060909251 0.2868636
 -0.7739130434782614 0.1710927
 -0.305570106513016 0.2344653
 -0.8061689449702083 0.2450777
 1.073754620665375 0.23419
 -0.4119193689745828 0.249472
 -0.4153411099328375 0.2468739
 0.2767610034818213 0.3025417
 0.4435770049680625 0.3985434
 -0.2564329295251625 0.1699775
 1.122900088417339 0.2082967
 0.1134479448468413 0.1590059
 -0.4619944211994432 0.202265
 -0.1223027867563559 0.1762496
 -0.3937696884844267 0.2980502
 0.04390201071208812 0.2228713
 0.4208680403331907 0.2141404
 0.03485838779956972 0.2149357
 0.4870412245607952 0.1872037
 -0.1644452137787882 0.2002504
 0.4848065102588417 0.2450057
 1.419053387557325 0.2657639
 -0.7063228661390505 0.3245312
 -1.269187891261473 0.2417609
 0.3911002954980035 0.2054222
 -0.3880313874277855 0.28849
 0.7132295381403909 0.2144461
 0 0.3259022
 -0.2046035805626555 0.289729
 -0.1532175689479118 0.2319367
 -0.7492550021285735 0.2195565
 -0.161688366947504 0.2007486
 -0.4581497797356793 0.3663434
 -0.5443026679753721 0.3893842
 0.6530180021179043 0.3644007
 0.08744316194473095 0.4016716
 1.147826086956516 0.3377608
 -0.1285897985426538 0.2233049
 -0.5523431431776996 0.2416737
 1.160374090751636 0.3098165
 -0.5737283781469444 0.2140476
 1.511915947723593 0.2524888
 -0.3278412911903166 0.2968178
 0.0084026552390479 0.2298394
 -0.4681882785720276 0.1901394
 -0.4846661652878736 0.2415973
 -0.3676777805632136 0.2254642
 -0.2851631300847131 0.1248002
 0.6408634792140914 0.2182942
 0.3683858004018735 0.2174439
 -0.9598531007428475 0.4131079
 1.724593048834134 0.9167373999999999
 0.364995220300688 0.5401043
 0.5724694249284383 0.3049751
 -0.9648518263266752 0.3446519
 0.6608695652173957 0.2977486
 0.6314878892733599 0.2939858
 -0.06037084950410296 0.2270469
 -0.04329004329004083 0.2092733
 0.4763554477741308 0.1989588
 -0.07755946225439797 0.1290269
 0.06018916595013533 0.293772
 -0.4802744425385833 0.200942
 0.02581089219650791 0.1663711
 -0.2493122420907772 0.176814
 -0.06869901245169455 0.1566321
 -0.04304778303918327 0.136422
 0.2918454935622347 0.1848097
 -0.1717770334106354 0.1937811
 0.1557093425605595 0.1692112
 0.2162442695268575 0.1776687
 0.5542565168442024 0.1593511
 0.5780346820809263 0.2219156
 0.07697570988710521 0.1811484
 -0.03424657534245894 0.1728721
 0.1114540466392279 0.1823607
 -0.3244258516178566 0.1703757
 0.3597430406852263 0.2403078
 -0.1535836177474461 0.194688
 -0.2137482900136799 0.2052672
 -0.2319587628866067 0.286809
 0.1118183382074621 0.2468105
 -0.6354658651781958 0.2194169
 -1.108033240997231 0.3416196
 -0.1578947368421112 0.2704125
 -0.7531454899875902 0.4537804
 1.995146939875976 0.3809035
 -1.090135602233452 0.3876828
 2.031138153185394 0.4378486
 1.318333626296361 0.3300098
 -0.4443669948592759 0.3917058
 -0.287281274484198 0.2955798
 -0.4161248374512265 0.2859186
 0.8437717466945138 0.2438566
 0.3694158075601311 0.2896305
 0.5810424074234687 0.2348311
 0.1728011059270804 0.2606458
 0.4668453358692764 0.3689162
 0.5924272344809802 0.3331239
 -1.299694189602447 0.1877042
 -0.04286694101508673 0.3837728
 0.2072359899835894 0.2481259
 -0.9398982495472996 0.2522176
 0.1390095569070467 0.2122923
 0.2514741588623017 0.3271259
 -0.074752382732198 2.0446322
 -0.4381467325440467 0.8423126000000001
 -0.6107300573146722 0.834715
 1.511858641217054 0.7245113000000001
 1.338575306561834 0.5118365
 -0.9000818256205063 0.5307134
 -0.7532610692632676 0.3621559
 -1.181751557347006 0.3258816
 0.2407184519951772 0.3126166
 0.05551443375277782 0.408066
 0.9262689885142646 0.3373386
 -0.1553504523439657 0.345566
 -0.3926940639269468 0.3532951
 0.5236083042439899 0.2133682
 -0.8473032069970907 0.2912052
 0.3930530164533753 0.2878656
 -0.2546380502000609 0.2542359
 -0.6553199235460079 0.2931513
 -0.8501691196635953 0.4639498
 -0.3678160919540282 0.3741822
 -0.2120206489675553 0.3140285
 1.292907220249478 0.4672502
 -0.3423423423423382 0.3281938
 1.179648806843766 0.4567463
 0.07072761029086579 0.6553559
 0.1237733180090183 0.3295715
 -0.5104735081851771 0.267707
 0.05306916681408303 0.2793997
 -0.1778251978305351 0.2472485
 0.4529709565680708 0.2193113
 -0.7877500442556209 0.2879131
 -0.02672843905915996 0.2523254
 -0.008886519150453315 0.2152556
 0.9399663030947967 0.2630418
 0.2194522471910113 0.08312760000000001
 -0.2715487035739333 0.2617445
 -0.1057641459545129 0.3334551
 0.1846478501714532 0.5896813
 0.3797244789826977 0.3807541
 -1.325026325026317 0.3537095
 -0.01771479185120481 0.3026269
 -0.2382212811011207 0.2545556
 2.769692158419335 0.745676
 -0.5930892212480641 0.5211971000000001
 0.929142063216401 0.2915337
 0.8676975945017102 0.5700171000000001
 0.3910567032219739 0.4255186
 -1.128649015614391 0.4154782
 0.02579313902502032 0.3984422
 2.411122844068985 0.7634326
 0.2478632478632532 0.3596034
 0.221370796083432 0.2720036
 -0.3231842150025476 0.275096
 -0.3579342082836217 0.3241353
 -0.2727815190520905 0.1426219
 0.01709255619177508 0.1146939
 -1.220344768731871 0.2599421
 -0.1033413709955258 0.1667306
 -0.3012048192771158 0.2285556
 -0.385835548315175 0.302541
 -0.1200274348422501 0.2941631
 0.1973740667639269 0.2651057
 1.359671626475119 0.3613676
 -0.608776528282742 0.3863128
 0.4431944089320686 0.3752587
 0.3998638761272749 0.2887068
 -0.3220066096093633 0.3161529
 0.3399337129259722 0.2988377
 -0.1618122977346259 0.3360915
 0.4594962559564383 0.23059
 -0.354939575762699 0.2413161
 -0.5234718000675486 0.2943181
 -0.4071592162185122 0.2273136
 0.2720163209792529 0.2553983
 -0.3297539528198196 0.4294174
 -0.00847601288354392 0.61792
 -0.193847450484622 0.3873847
 0.8637479888220815 0.3159974
 -0.5547150781644065 0.4243787000000001
 -0.5980962008255361 0.2399581
 0.3486987582922237 0.2213822
 0.5653054336820804 0.2860415
 0.2604385449046478 0.3006008
 0.03342245989304148 0.254885
 0.09195786657749493 0.1824112
 0.8104269362519835 0.2184755
 0.8817320031460841 0.359033
 1.137200359977093 0.442552
 0.09716599190283769 0.3111347
 0.7457846952010391 0.3220467
 -0.1126307320997591 0.4309055
 0.5164622336991612 0.2718803
 -0.07211538461538736 0.2369206
 0.8305781791790994 0.3201035
 -0.1440000000000055 0.2992204
 0.6358660656793353 0.2524108
 0.2327447833065861 0.4086604
 -0.4 0.2902921
 1.507657945118061 0.396989
 -0.3392237298832493 0.3015215
 -0.06334626652942632 0.1953415
 0.7753177204060417 0.3023018
 0.2302135429070463 0.2052846
 0.1423937979590276 0.3120125
 -0.2765923818555465 0.2479484
 -0.06293266205160344 0.2686511
 -0.3067967275015738 0.3118116
 0.535828534868832 0.1978016
 0.5066096730784458 0.3601263
 -0.8785691873235052 0.2742746
 0.2443831296807271 0.3839754
 -0.3937007874015748 0.2030784
 -1.10184164961436 0.2364198
 -0.2939540796059462 0.2101627
 -0.07165034631000988 0.1770321
 -0.6529182259734114 0.2222343
 0.5898036680940486 0.3328324
 0.8614443281539388 0.1973829
 0.2720870678617185 0.1541348
 0.2237672820266932 0.1781085
 -0.1918311885540683 0.2668599
 -0.3206926962238481 0.2905336
 -0.2329878685626995 0.1769145
 -0.7708985786557521 0.2585632
 0.07273315015355052 0.2076723
 0.2419940308139043 0.1863748
 0.1609528408176313 0.226807
 0.08840311821907854 0.1907241
 -1.211294721642861 0.2720524
 -0.3497925648743243 0.1677698
 0.3495934959349649 0.1857408
 -0.09740259740260108 0.1666135
 -0.8562197092084025 0.1839833
 0.2592142567841176 0.3977938
 0 0.6281886000000001
 1.121932216595246 0.5641035
 -0.5078485687903944 0.6467846
 0.5798221878623889 0.4690873
 -0.3529231241368789 0.3435269
 -2.679035250463832 0.5979521
 -0.09921392047622334 0.3164456
 0.3518702669624478 0.3948779
 0.4290858938012431 0.4496921
 -0.06855053697920895 0.2827321
 0.0990249847653835 0.4433586
 -0.258614132501714 0.2340294
 0.5334959225668688 0.2916974
 0.01518372304889935 0.2426367
 0.01516530178951337 0.2079203
 -0.1670336345000371 0.2167407
 0.3039975680194386 0.2310463
 0.02273071677526984 0.1881383
 -0.6042989367398394 0.313676
 0.4776579352850355 0.2417397
 0.02283626398721256 0.249831
 -0.3476946334089251 0.2186066
 0.0910954224550251 0.2291033
 -0.0907303795554246 0.2172656
 0.6471517796674044 0.2502253
 -0.3365744203440454 0.2692322
 0.1733232856066452 0.269863
 -0.3596313778377087 0.2177493
 -0.0823599880203756 0.2296931
 0.2993339818902984 0.2632519
 -0.3285298290151555 0.2484641
 -0.5245803357314063 0.1979682
 -0.1053740779768288 0.2075674
 0.9219375802916941 0.2578094
 0.1572091630483452 0.2322359
 -0.05250131253282951 0.2230807
 0.4709928229665038 0.2694677
 -0.1636174326937371 0.2089548
 0.839895013123363 0.2818082
 -0.0222783306104271 0.3480126
 0.4362292051756033 0.2825554
 -0.2440106477373651 0.1930099
 -0.5850118483412264 0.2532628
 -0.4011589034990122 0.1879414
 -0.03730229782153309 0.6316465
 -0.1041666666666777 0.1255712
 -1.079029617502596 0.1944347
 -0.1788242306832644 0.2410574
 -1.231619019183404 0.1833794
 -0.09743666616698805 0.1767954
 -0.1642649145075777 0.0904012
 0.149700598802408 0.1871238
 0.03750375037504603 0.143057
 0.3141361256544622 0.173051
 0.4549522673030916 0.2051422
 -0.5040770941438152 0.1942201
 -0.1111769937740715 0.1692427
 0.3633936517353968 0.2445544
 0.2361449339532297 0.1794589
 -0.4855797527957597 0.1428714
 0.06661732050333338 0.1700786
 0.4797047970479746 0.2204476
 -0.9032163313261992 0.2943764
 1.982049364248321 0.3548102
 0.6652046783625705 0.3879936
 -0.5434782608695652 0.3073882
 0.8520244683950015 0.268024
 -0.9902421395012682 0.3670422
 -0.1387063804935011 0.1846783
 Inf 0.3858925
 0.4840484048404816 0.2869981
 0.9900990099009792 0.4827345000000001
 0.7071727522008874 0.2555286
 0.3439380911435868 0.3494708
 -0.891519863062549 0.3542142
 -0.1224430999712013 0.2067757
 0.07919936640507859 0.1957614
 -0.7879707944769778 0.3064117
 -0.1754001315501053 0.2347107
 0.8166241341596825 0.232105
 -0.7224389539083947 0.1731489
 0.5607748889374483 0.2001842
 -1.300494042429521 0.3072369
 -0.5746703013335307 0.2977551
 0.4668741662961283 0.1512552
 0.6543636497316483 0.167593
 -0.02931476731402861 0.1249167
 -0.0658713313327991 0.1920444
 -0.3641130206816196 0.1996454
 -0.1968791016479377 0.1515963
 1.027673786977909 0.1699449
 0.2979001671147254 0.178408
 -0.1011487609276688 0.2985305
 -0.4772579362209824 0.1759337
 -0.6405124099279391 0.2850861
 -0.4955184726371628 0.2439743
 0.4838000293212323 0.2460484
 0.5408170722794566 0.2929927
 0.419014593266878 0.233329
 -0.1871311357420404 0.1602284
 -0.4763279445727458 0.2043564
 -0.3992450638791978 0.3422475
 0.7833466308841547 0.4594069000000001
 -1.170136396267067 0.2879676
 -0.09428488540759751 0.3421514
 0.4563233376792665 0.3644382
 1.425691244239644 0.3914594
 0.8107531470023372 0.291723
 -0.6631393298059949 0.2943608
 -0.5813129164894323 0.2361761
 -0.6972607612949256 0.3014582
 0.7597477064220199 0.2082563
 1.40945839593618 0.3673617
 0.5993935547563601 0.2522096
 -0.02102312543798258 0.2240867
 -0.2239798418142319 0.1787426
 0.08394543546694967 0.2245549
 0.5671871717666847 0.2165613
 -1.081490666115584 0.2423348
 -0.4860773557391769 0.4096763999999999
 -0.1118021102648487 0.0363484
 0.3504099796762212 0.300401
 -0.6720243868643473 0.2157642
 0.26504847597126 0.2001855
 -0.0487804878048733 0.2435622
 0.03486993514192856 0.1734079
 0.146433303116943 0.2623096
 0.1446878875568472 0.3369519
 -0.06848376934668041 0.2892166
 -0.3206221433931365 0.3319174
 -0.3209067322135729 0.2780388
 -0.4505119453924892 0.2146669
 0.2331002331002159 0.1869458
 -0.713893465129064 0.1805574
 -0.1316245237270507 0.2443231
 0.2351476588975748 0.216171
 0.4767827529021543 0.1944234
 -0.2957359009628657 0.1424239
 0.07560657089833336 0.2038885
 0.7955558603662276 0.261393
 0.03405762550235772 0.2514718
 -0.5674437683735643 0.2354096
 0.6282794808064046 0.2908163
 0.7208073041806903 0.2014222
 0.8350444900752901 0.2312041
 -0.211344423234253 0.2521544
 0.3827227993439054 0.2209322
 0.07514687798880561 0.163738
 1.03810954787598 0.3554257
 0.7419898819561512 0.3028251
 -0.3344705331460298 0.1815445
 0.1941487581174212 0.1196256
 0.3468747915415984 0.2284568
 1.118686701529091 0.3656581
 0.1241424371120534 0.3346194
 1.318781264211006 0.5681093
 -0.8349389852279917 0.3013488
 -1.315620587857774 0.3250407
 -0.5005525580185985 0.2582492
 -0.1891838997977637 0.289652
 0.1830065359477132 0.2044929
 -0.1624325904749529 0.1482434
 0.1503464505164193 0.3623697
 0 0.2959288
 1.531443466927353 0.5064191
 -1.712636305323936 0.3142008
 0.05189076992930694 0.4293864999999999
 -0.2645161290322559 0.3575628
 -0.6703190460844293 0.4251341
 -0.1355363366464489 0.358271
 -0.9153023075931337 0.4858403
 -0.4668957914532124 0.215196
 0.2020202020202035 0.1408039
 -0.05193793416867656 0.1764067
 0.07791701837543312 0.1654091
 -0.6542722031482742 0.1669346
 -0.07151215706669173 0.2863633
 -0.3008502289077881 0.633758
 1.105948563575681 0.4496507
 0.3871467286101579 0.2478959
 -0.8076923076923018 0.2739854
 0.6451196696987291 0.339175
 0.5891016200294653 0.2562656
 0.509164969450091 0.2329423
 0.3089923067221469 0.2343709
 -0.7854719115244441 0.3422354
 0.456592047688502 0.3163077
 -0.7048458149779764 0.2655788
 0.1767565178965982 0.3765521
 -0.1008191556395694 0.3269297
 0.3773822252971849 0.3902427
 -0.1622667415590033 0.2654849
 0.7721046077210518 0.4083059
 1.401266056173561 0.5019817
 -2.050348801941156 0.3669818
 -0.860617399438725 0.3888177
 -0.2000125007813123 0.3289902
 0.4088050314465445 0.2753489
 -1.28552523788518 0.4208686
 -3.396590543583147 0.5772238
 2.51895991332611 0.5319180999999999
 -0.1321091221348759 0.3171943
 -3.610799392699187 0.3362608
 0.5985580193170966 0.5405928999999999
 0.288513150831996 0.345563
 -0.2418379685610732 0.2815256
 1.738718625262156 0.296033
 1.213880459163461 0.3635334
 0.6140178979685137 0.2801135
 0.9351906350140651 0.3713812
 -0.6000774293457081 0.405491
 -0.4545159405233353 0.2224436
 0.832033281331254 0.3165528
 0.5913356472554232 0.2902896
 -1.730192172636154 0.3098227
 -2.130829015544036 0.3528978
 -2.722526927905904 0.4626293
 1.243849097867683 0.3403861
 0.6369858372297877 0.3399986
 -0.02008569898232535 0.2782886
 1.924510401843196 0.3984949
 -0.08588794926005805 0.2186333
 1.447273205710162 0.2884585
 -1.418210076414971 0.2414628
 -0.7468553459119408 0.1885939
 -1.428571428571433 0.2028435
 0.2588266525086185 0.1847826
 0.3238812875933698 0.4267699
 -0.5758919706096541 0.2173436
 -0.2386634844868825 0.2721128
 0.3913245340585019 0.2589683
 -1.818181818181817 0.2579406
 -2.523981223212469 0.3614527
 1.017461845180799 0.2245549
 -2.195419433527584 0.3080681
 -0.4447533009034154 0.5022249
 0.3471981112422748 0.2573245
 -0.980255839822022 0.4092096
 0.8811188811188747 0.3205727
 2.129459878719511 0.2768973
 0.3977506514881447 0.2239587
 -1.673899566026024 0.2867863


